<Cluster with 350 elements, centroid=5508, id=21>,[ 4301  4578  4754  5207  5220  5259  5266  5277  5292  5293  5316  5333  5353  5359  5412  5432  5453  5482  5487  5489  5497  5505  5508  5581  5583  5627  5643  5651  5661  5663  5688  5709  5717  5726  5741  5790  5804  5811  5834  5853  5859  5867  5912  5928  5929  5957  5975  5987  6004  6010  6028  6081  6102  6194  6208  6220  6223  6275  6306  6307  6377  6387  6447  6475  6498  6513  6517  6532  6561  6599  6631  6672  6746  6767  6797  6883  6965  7012  7034  7136  7197  7255  7262  7293  7295  7317  7343  7413  7447  7465  7635  7698  7699  7748  7755  7818  7866  7985  8085  8099  8116  8120  8158  8222  8266  8323  8384  8446  8449  8481  8513  8635  8669  8701  8753  8844  8884  9021  9165  9205  9253  9384  9407  9415  9459  9465  9593  9647  9660  9710  9751  9840  9896  9931  9948  9987 10008 10307 10434 10510 10611 10614 10633 10647 10660 10841 10905 10946 11156 11182 11250 11288 11367 11412 11515 11560 11610 11661 11730 11770 11777 11812 11850 11922 11936 11961 12093 12107 12209 12333 12362 12385 12672 12732 12789 12837 12923 12961 13125 13146 13342 13428 13468 13474 13515 13652 13759 13763 13846 13912 13922 13924 13931 13934 14002 14012 14052 14108 14154 14295 14307 14328 14501 14602 14656 14727 14937 15185 15263 15306 15426 15488 15867 15927 16066 16105 16151 16193 16290 16379 16474 16574 16700 16728 16780 17002 17113 17196 17203 17245 17503 17544 17568 17604 17796 17833 17885 17940 18383 18483 18550 18689 18892 18966 19015 19017 19019 19070 19208 19241 19502 19579 19589 19644 19831 19996 20122 20272 20513 20735 20790 20840 20927 21170 21213 21300 21320 21399 21481 21501 21504 21641 21918 22096 22244 22341 22384 22410 22741 23471 23659 23667 23692 23697 23793 23854 23955 23968 24311 24318 24338 24506 25050 25075 25148 25257 25321 25470 25524 25553 26073 26312 26338 26648 26728 26737 27034 27227 27618 27734 27843 27874 27934 28012 28093 28616 28633 28799 28855 28961 29108 29131 29179 29248 29854 30026 30035 30461 30553 30649 30656 30660 30786 30931 30948 31212 31257 31269 31447 31631 32086 32536 32602 32787 32824 32837 32842 33026 33099 33118]
<Cluster with 389 elements, centroid=5748, id=22>,[ 4950  4986  5042  5136  5195  5211  5234  5295  5391  5410  5442  5444  5454  5459  5460  5495  5522  5523  5600  5622  5687  5748  5791  5793  5835  5846  5854  5866  5891  5966  5969  5995  6107  6123  6128  6185  6213  6248  6272  6312  6352  6382  6402  6404  6458  6467  6481  6495  6496  6522  6541  6579  6586  6629  6666  6749  6751  6796  6835  6851  6859  6889  6918  6988  6998  7003  7055  7101  7124  7149  7182  7200  7208  7239  7290  7321  7326  7327  7392  7420  7451  7452  7524  7535  7565  7653  7723  7747  7776  7798  7812  7814  7821  7822  7899  7931  7940  7979  7982  7997  8008  8053  8057  8068  8119  8130  8182  8203  8229  8347  8376  8392  8461  8495  8520  8560  8595  8611  8634  8648  8656  8796  8860  8864  8867  8888  8962  9003  9025  9026  9108  9137  9159  9227  9304  9327  9348  9363  9364  9603  9675  9693  9763  9765  9769  9788  9789  9863  9876  9878  9969  9989  9991 10106 10119 10141 10246 10303 10368 10498 10566 10587 10643 10698 10889 10918 11091 11173 11181 11315 11338 11426 11434 11493 11553 11581 11697 11810 11843 11848 11853 11885 12120 12235 12255 12259 12346 12498 12576 12616 12849 12888 12894 13042 13093 13257 13339 13427 13454 13783 13830 13868 13956 14016 14021 14106 14136 14222 14288 14317 14682 14759 15229 15283 15285 15363 15425 15439 15486 15565 15567 15648 15949 16056 16156 16304 16335 16393 16416 16484 16486 16695 16722 17008 17175 17355 17679 17691 17827 18002 18013 18030 18051 18261 18410 18687 18991 19011 19069 19300 19339 19436 19586 19595 19678 20208 20215 20245 20478 20522 20618 20745 20777 20880 21156 21162 21194 21248 21318 21408 21561 21811 21823 21954 22173 22409 22461 22672 22758 22818 22859 22889 22933 22942 23064 23196 23524 23561 23669 23674 23685 23750 24171 24232 24437 24630 24678 24723 24724 24893 24956 24981 25077 25294 25365 25432 25491 25623 25724 25852 26030 26294 26352 26363 26507 26521 26609 26642 26694 26717 26723 26725 26840 26843 26910 26949 27003 27053 27074 27119 27294 27537 27647 27715 27967 27968 28352 28383 28401 28471 28488 28537 28650 28822 28877 28887 28895 29067 29153 29168 29189 29265 29367 29461 29838 29853 29881 30031 30211 30213 30488 30565 30806 30927 30977 31020 31099 31314 31382 31393 31596 31601 31687 31690 31756 31793 31870 31947 32047 32087 32089 32101 32106 32157 32206 32232 32376 32431 33023]
<Cluster with 490 elements, centroid=6217, id=23>,[ 4028  4088  4189  4207  4230  4240  4269  4299  4300  4428  4450  4460  4500  4507  4510  4618  4632  4661  4709  4725  4747  4765  4771  4836  4891  4908  4932  4935  4938  4985  5043  5050  5144  5155  5185  5188  5199  5205  5258  5311  5318  5362  5371  5475  5486  5509  5513  5533  5564  5566  5579  5603  5618  5658  5781  5800  5842  5861  5874  5896  5965  6022  6070  6096  6129  6132  6136  6147  6217  6227  6263  6273  6291  6314  6329  6344  6347  6374  6472  6520  6576  6582  6605  6608  6798  6849  6852  6891  6962  7007  7052  7133  7252  7282  7300  7313  7342  7347  7377  7389  7416  7462  7488  7520  7522  7630  7633  7646  7666  7771  7826  7833  7885  7898  7929  7938  7981  8022  8081  8121  8201  8205  8237  8306  8332  8416  8420  8636  8711  8793  8880  8887  8906  8991  9001  9093  9099  9102  9110  9145  9169  9229  9307  9387  9439  9519  9547  9569  9656  9670  9684  9719  9733  9757  9797  9889  9936 10057 10118 10121 10271 10280 10308 10404 10452 10580 10581 10595 10612 10618 10634 10699 10818 11203 11247 11272 11312 11402 11410 11504 11547 11615 11668 11722 11792 11825 11832 11909 11957 11978 11982 12010 12137 12141 12171 12433 12434 12446 12489 12519 12682 12714 12729 12941 12956 12968 12982 13049 13079 13152 13164 13182 13192 13196 13328 13332 13434 13445 13577 13655 13778 13824 13964 14032 14134 14190 14380 14449 14451 14523 14655 14680 14755 14875 14960 15004 15023 15131 15146 15158 15253 15352 15416 15478 15603 15655 15706 15750 15774 15786 15910 16060 16094 16100 16119 16120 16141 16210 16239 16355 16406 16470 16492 16546 16547 16735 16765 16832 16858 16861 16907 17121 17137 17187 17190 17521 17535 17621 17690 17706 17716 17720 17762 17782 17894 17912 17930 18038 18161 18229 18264 18328 18477 18791 18924 19092 19154 19167 19191 19233 19290 19349 19356 19370 19474 19808 19826 19846 19874 19897 20010 20113 20212 20216 20308 20450 20503 20573 20607 20639 20673 20681 20732 20768 20876 20900 20901 20995 21019 21077 21104 21161 21176 21316 21559 21573 21605 21744 21769 21831 21832 21997 22044 22152 22318 22337 22391 22435 22567 22725 22839 22899 22919 22961 23006 23119 23173 23205 23255 23258 23291 23445 23562 23600 23624 23640 23754 23843 23863 23938 23956 24079 24173 24258 24293 24294 24438 24494 24509 24620 24862 24935 24987 25287 25638 25647 25718 25929 25954 25985 26126 26132 26270 26334 26343 26445 26477 26554 26588 26699 26755 26795 26819 26874 26971 27022 27043 27140 27177 27219 27590 27619 27767 27823 27852 27872 27912 27947 27959 28067 28090 28121 28193 28242 28277 28331 28379 28390 28413 28534 28647 28678 28694 28769 28857 28955 28997 29059 29218 29234 29269 29308 29351 29368 29414 29570 29737 29805 29808 29852 29998 30038 30125 30186 30283 30311 30321 30327 30365 30414 30639 30684 30686 30698 31093 31165 31188 31281 31305 31308 31329 31515 31569 31779 31993 32068 32128 32156 32288 32421 32480 32529 32591 32603 32612 32638 32687 32771 32936 33071]
<Cluster with 425 elements, centroid=6368, id=24>,[ 1243  1375  1504  1600  1630  1679  1694  1706  1750  1782  1811  1852  1853  1861  1898  1903  2000  2026  2031  2084  2141  2157  2218  2262  2268  2343  2355  2368  2406  2411  2420  2427  2429  2446  2450  2499  2551  2554  2609  2618  2637  2639  2646  2651  2671  2679  2682  2690  2701  2709  2716  2755  2769  2817  2842  2878  2879  2909  2912  2919  2957  3009  3020  3032  3052  3060  3075  3094  3114  3173  3181  3189  3232  3252  3287  3288  3290  3327  3347  3356  3361  3377  3383  3386  3388  3404  3410  3414  3430  3432  3438  3456  3529  3549  3558  3586  3597  3600  3627  3647  3654  3672  3684  3710  3711  3746  3775  3786  3805  3807  3827  3859  3902  3910  3955  3969  3978  4012  4020  4081  4083  4086  4127  4167  4176  4226  4241  4253  4317  4326  4330  4348  4384  4468  4471  4571  4577  4593  4623  4644  4660  4682  4715  4790  4797  4841  4843  4856  4873  4884  4942  4945  4977  5004  5010  5067  5081  5118  5187  5223  5268  5271  5328  5526  5548  5573  5580  5593  5595  5629  5727  5762  5944  5992  6013  6035  6071  6099  6186  6249  6353  6361  6368  6457  6497  6587  6673  6885  6976  6977  6984  6985  7023  7088  7126  7127  7129  7158  7159  7162  7164  7204  7211  7248  7258  7381  7409  7478  7648  7867  7882  7945  8045  8136  8245  8247  8252  8459  8508  8616  8705  8729  8778  9027  9055  9070  9224  9296  9325  9372  9436  9466  9599  9709  9808  9950 10156 10193 10226 10235 10282 10381 10386 10424 10439 10504 10553 10666 10819 10913 10932 11239 11265 11389 11505 11513 11514 11580 11992 12269 12451 12546 12623 12889 12930 13000 13070 13243 13285 13301 13317 13586 13718 13769 13842 13878 14130 14262 14330 14383 14489 14539 14774 14828 15063 15128 15172 15333 15474 15587 15628 15719 15747 15940 15957 15982 16102 16153 16206 16310 16347 16386 16794 16936 16959 16964 17091 17433 17574 17703 17794 17809 18070 18074 18098 18515 18671 18679 18746 18844 19303 19318 19423 19630 20026 20172 20320 20407 20630 20958 21004 21202 21267 21303 21364 21368 21464 21469 21478 21480 21483 21547 21590 21658 21708 21763 21820 21933 22077 22262 22356 22386 22423 22541 22650 22968 23002 23069 23096 23611 23650 23723 23739 23971 24147 24227 24251 24330 24387 24792 24872 25014 25317 25375 25662 26443 26900 27041 27062 27075 27168 27258 27387 27480 27844 27996 28085 28922 29116 29251 29411 29435 29573 29897 29923 29967 30355 30504 30567 30617 30701 30729 30735 30955 31005 31243 31284 31291 31432 31489 31490 31577 31637 31933 31944 31986 32012 32077 32092 32219 32268 32385 32559 32709 32839]
<Cluster with 406 elements, centroid=6400, id=25>,[ 4150  4525  4633  5016  5298  5342  5502  5529  5559  5571  5577  5586  5594  5605  5642  5656  5662  5732  5753  5754  5777  5814  5816  5828  5902  5915  5926  5932  5941  5943  5964  5980  5982  5986  6012  6030  6040  6064  6076  6091  6101  6120  6138  6144  6151  6193  6196  6203  6206  6212  6218  6241  6243  6246  6266  6280  6283  6292  6299  6320  6359  6363  6371  6395  6399  6400  6401  6419  6428  6445  6501  6506  6540  6568  6584  6585  6589  6602  6609  6618  6689  6693  6694  6699  6735  6736  6755  6758  6772  6783  6785  6791  6807  6814  6834  6842  6843  6861  6871  6893  6910  6914  6928  6937  6940  6946  6957  7028  7050  7054  7065  7077  7089  7113  7131  7170  7184  7217  7225  7235  7265  7267  7320  7324  7361  7378  7397  7399  7435  7469  7484  7493  7494  7497  7518  7527  7533  7596  7609  7613  7642  7656  7685  7692  7697  7706  7711  7762  7774  7779  7795  7797  7823  7837  7856  7874  7892  7901  7913  8014  8029  8127  8138  8168  8207  8211  8235  8236  8357  8431  8445  8460  8501  8537  8547  8551  8706  8723  8767  8818  8821  8835  8841  8892  8893  8909  9017  9032  9047  9059  9084  9103  9104  9171  9250  9270  9301  9373  9463  9498  9558  9572  9613  9680  9692  9731 10053 10075 10094 10168 10265 10448 10636 10654 10731 10734 10879 10912 10957 10986 10998 11210 11270 11318 11617 11652 11669 11847 11872 11915 11956 12106 12196 12242 12386 12443 12840 12892 13069 13206 13215 13482 13599 13707 13735 14105 14147 14183 14396 14702 14959 14970 15012 15222 15286 15321 15708 15772 15887 15894 15999 16027 16418 16450 16473 16603 16825 16871 17065 17204 17445 17634 17750 18096 18102 18196 18316 18398 18461 18743 18875 18973 19274 19546 19718 19821 20034 20162 20327 20405 20434 20637 20726 20892 21014 21113 21163 21251 21271 21709 21755 21825 22122 22221 22308 22872 23031 23060 23062 23300 23694 23707 23783 23850 23969 24203 24416 24418 24556 24741 25024 25179 25183 25513 26036 26114 26233 26301 26517 26683 26756 26868 26965 27057 27118 27543 27581 27593 27692 27705 27909 27976 28191 28265 28285 28337 28359 28469 28545 28576 28599 28657 28705 28710 28749 28807 28915 28992 29064 29152 29231 29472 29603 29874 29951 30111 30145 30190 30499 30540 30554 30593 30667 30672 30819 30833 30916 30936 30946 31001 31019 31094 31115 31289 31463 31603 31688 31777 31852 31937 31994 32132 32260 32276 32287 32503 32589 32599 32610 32657 32770 32790 32806 32931 33110 33113]
<Cluster with 323 elements, centroid=6899, id=26>,[ 5013  5092  5119  5198  5233  5263  5284  5302  5424  5498  5515  5649  5650  5655  5673  5729  5880  5942  6002  6103  6118  6163  6172  6200  6231  6264  6270  6305  6330  6334  6336  6341  6342  6351  6432  6434  6440  6451  6468  6537  6574  6575  6603  6643  6656  6671  6698  6703  6759  6766  6774  6787  6793  6802  6812  6837  6856  6899  6905  6922  6996  7099  7142  7173  7249  7281  7349  7364  7403  7428  7434  7587  7593  7612  7614  7629  7647  7650  7694  7712  7714  7731  7734  7765  7769  7770  7773  7865  7878  7926  7944  7984  7990  8003  8011  8019  8021  8025  8042  8048  8065  8144  8160  8166  8193  8218  8220  8231  8246  8259  8268  8432  8444  8477  8488  8694  8702  8726  8733  8781  8814  8826  8919  8938  8969  8973  8974  8979  8982  9071  9113  9195  9197  9231  9235  9245  9246  9254  9276  9428  9506  9512  9532  9600  9651  9845  9861  9864  9899 10050 10231 10287 10358 10441 10470 10653 10767 10797 10827 10883 11049 11058 11069 11090 11151 11254 11302 11308 11353 11516 11556 11561 11693 11767 11833 11887 11898 12024 12122 12233 12275 12280 12338 12387 12400 12436 12450 12526 12709 12750 13185 13194 13217 13338 13440 13495 13511 13646 13662 13946 13983 14011 14139 14170 14386 14450 14492 14582 14618 14624 14694 14784 14861 14924 14981 15148 15171 15430 15530 15720 15723 15800 15914 16061 16322 16348 16560 16849 17044 17531 17612 17806 17861 17933 18409 18485 18527 18569 18613 18627 18810 18958 19060 19077 19096 19278 19360 19380 19475 19704 19779 19783 19843 19997 20108 20294 20959 21012 21465 21493 21624 21776 22632 22690 22867 22891 23007 23017 23393 23678 24013 24114 24155 24572 24963 25029 25073 25089 25115 25336 25376 25510 25759 25829 25833 26500 26930 26934 27023 27079 27179 27233 27257 27579 27643 28016 28271 28361 28428 28437 28761 29159 29278 29432 29541 29685 29735 29739 29888 30048 30271 30789 31720 31851 32022 32277 32410 32465 32506 32585 32784 32922 32994]
<Cluster with 342 elements, centroid=6972, id=27>,[  959  1237  1261  1560  1759  1879  2173  2413  2581  2707  2810  3359  3366  3390  3497  3519  3534  3555  3598  3660  3693  3717  3757  3771  3797  3845  3849  3925  3933  3935  3976  3990  4027  4101  4146  4160  4174  4201  4217  4218  4244  4284  4369  4377  4392  4404  4447  4458  4463  4605  4629  4678  4703  4710  4721  4728  4760  4784  4795  4838  4864  4867  4868  4895  4910  4911  4917  4930  4958  5030  5105  5134  5138  5139  5186  5238  5255  5270  5331  5370  5372  5393  5402  5555  5609  5613  5623  5624  5628  5701  5759  5788  5832  5847  5899  5945  5988  6053  6065  6067  6121  6122  6145  6164  6198  6236  6282  6366  6448  6478  6554  6636  6683  6721  6722  6723  6739  6824  6902  6972  6991  6999  7020  7140  7196  7213  7330  7351  7396  7474  7541  7601  7637  7872  7963  8088  8184  8200  8254  8265  8298  8313  8413  8418  8468  8536  8688  8809  9101  9504  9533  9735  9887  9996 10065 10170 10241 10283 10417 10433 10463 10684 10830 10968 10983 11176 11207 11209 11355 12109 12258 12534 12834 12900 12969 13056 13059 13061 13276 13406 13497 13498 13533 13665 13757 13762 13848 14009 14096 14329 14477 14648 14703 14750 14822 14846 15107 15324 15412 15600 15825 16004 16020 16280 16328 16419 16445 16708 16882 16925 17022 17551 17680 17789 17849 17947 18026 18033 18067 18114 18143 18259 18340 18557 18636 18644 18865 19145 19236 19482 19915 19926 19943 20052 20060 20148 20226 20392 20433 20449 20495 20560 20700 20740 20830 20854 20969 21028 21336 21371 21463 21687 21694 21917 22288 22394 22470 22677 22752 22765 23178 23234 23311 23314 23439 23610 23683 23870 24101 24548 24894 24964 25268 25494 25519 25776 25805 25993 26032 26077 26104 26173 26486 26671 26695 26708 26743 26991 27121 27123 27160 27164 27215 27254 27282 27372 27477 27576 27655 27765 28130 28150 28203 28631 28645 28726 28750 28776 28923 28937 29142 29201 29579 29731 29744 29822 29824 30074 30150 30167 30238 30333 30356 30492 30561 30754 30861 30920 31056 31246 31442 31505 31935 31955 31983 32018 32191 32257 32336 32870 33052 33063]
<Cluster with 566 elements, centroid=6992, id=28>,[ 4456  4487  4631  4646  4662  4691  4833  4844  4849  4858  4890  4894  4923  4929  4960  4998  5082  5085  5135  5157  5183  5212  5232  5244  5351  5386  5423  5428  5440  5469  5488  5514  5538  5602  5667  5672  5675  5704  5807  5831  5841  5875  5931  6008  6062  6085  6106  6108  6113  6167  6221  6259  6277  6325  6328  6381  6424  6430  6515  6557  6644  6680  6711  6728  6764  6773  6854  6908  6942  6958  6992  7044  7057  7058  7081  7105  7119  7143  7222  7247  7257  7278  7284  7288  7308  7337  7353  7356  7401  7407  7476  7590  7696  7763  7804  7817  7829  7836  7880  7943  7975  8090  8107  8112  8137  8172  8307  8322  8340  8343  8387  8388  8397  8414  8436  8447  8510  8564  8577  8651  8695  8735  8769  8777  8812  8834  8850  8875  8901  8940  8988  8992  9028  9088  9115  9123  9150  9157  9180  9204  9212  9258  9266  9272  9273  9290  9322  9334  9379  9462  9501  9529  9546  9555  9580  9581  9617  9637  9676  9686  9708  9714  9746  9780  9798  9821  9849  9865  9875  9882  9885  9894  9935 10047 10048 10096 10098 10147 10195 10245 10263 10324 10342 10376 10392 10488 10497 10506 10536 10546 10573 10592 10599 10627 10658 10672 10681 10728 10755 10758 10850 10867 10876 10922 10955 10969 10984 10987 10995 11043 11117 11130 11134 11188 11195 11266 11293 11294 11311 11354 11401 11449 11459 11469 11539 11578 11592 11595 11601 11612 11620 11625 11650 11670 11688 11739 11747 11783 11865 11899 11995 12001 12007 12037 12039 12112 12125 12132 12182 12195 12281 12308 12315 12319 12335 12352 12402 12458 12468 12527 12549 12570 12589 12636 12637 12638 12679 12759 12800 12813 12816 12835 12873 12875 12935 12958 13038 13110 13143 13144 13236 13246 13272 13356 13366 13368 13381 13384 13436 13450 13536 13568 13575 13579 13614 13626 13658 13688 13721 13731 13736 13754 13764 13807 13843 13881 13898 14061 14062 14076 14205 14206 14221 14236 14301 14325 14334 14511 14589 14689 14741 14752 14763 14791 14805 14818 14834 14851 14867 14922 14972 14980 15028 15032 15043 15115 15125 15175 15228 15256 15282 15443 15458 15505 15518 15561 15572 15672 15731 15799 15837 15838 15853 15866 15915 15954 15959 16009 16040 16202 16213 16229 16399 16426 16442 16446 16675 16682 16867 16886 16921 16924 16958 16994 17037 17066 17141 17166 17278 17279 17421 17484 17499 17731 17732 17736 17771 17831 17845 18024 18167 18183 18191 18216 18242 18269 18344 18450 18453 18480 18538 18601 18681 18738 18749 18770 18794 18831 18955 19045 19049 19176 19342 19414 19499 19512 19525 19561 19730 19750 19819 19853 19932 20041 20163 20356 20377 20561 20645 20664 20701 20737 20788 21173 21203 21413 21490 21491 21513 21555 21596 21680 21753 21778 21808 21941 22208 22239 22311 22349 22467 22694 22751 22863 22887 23009 23057 23082 23104 23116 23267 23321 23508 23512 23544 23856 23944 24075 24163 24194 24419 24427 24453 24573 24641 24748 24828 24883 24983 25109 25124 25131 25233 25290 25311 25369 25587 25744 25777 25850 25883 25941 26090 26096 26208 26286 26401 26571 26583 26777 26875 27017 27131 27232 27339 27345 27460 27523 27552 27729 27915 27917 28160 28214 28270 28307 28419 28489 28490 28530 28531 28556 28969 29090 29158 29164 29208 29327 29520 29526 29540 29613 29949 29983 30024 30032 30354 30583 30759 30794 30956 30989 31013 31076 31119 31134 31185 31293 31352 31369 31409 31437 31697 31737 31763 31795 31844 31957 32033 32216 32370 32584 32646 32647 32875 33010]
<Cluster with 342 elements, centroid=7083, id=29>,[ 3570  3575  3577  3620  3649  3690  3701  3702  3720  3728  3766  3768  3784  3785  3811  3841  3850  3862  3894  3906  3911  3913  3922  3934  3936  3948  3949  4001  4035  4037  4040  4054  4090  4124  4139  4219  4220  4231  4315  4316  4327  4343  4355  4363  4403  4405  4441  4475  4499  4504  4515  4539  4575  4586  4599  4601  4611  4688  4719  4736  4773  4787  4852  4866  4872  4878  4886  4928  4931  4952  4994  5033  5037  5057  5084  5108  5210  5261  5285  5354  5356  5377  5429  5437  5462  5468  5556  5558  5626  5647  5660  5665  5670  5722  5733  5763  5815  5962  5974  6014  6038  6045  6117  6294  6324  6422  6442  6523  6533  6593  6601  6617  6645  6665  6733  6761  6780  6879  6945  6974  6993  7018  7083  7086  7115  7118  7201  7250  7253  7368  7426  7538  7733  7764  7809  7861  7863  7869  8013  8017  8023  8098  8117  8209  8406  8497  8570  8583  8771  8878  8913  8925  9164  9265  9359  9389  9394  9421  9488  9554  9559  9594  9690  9713  9786  9825  9868 10210 10530 10532 10856 10966 11052 11076 11252 11339 11358 11359 11366 11598 11692 11829 11849 11874 12318 12373 12408 12494 12664 12757 12833 12906 12949 12995 13014 13269 13396 13496 13500 13565 13618 13717 13740 13904 13930 14093 14398 14691 15051 15291 15342 15381 15592 15602 15684 15738 15741 15841 16067 16197 16198 16506 16527 16734 16761 16776 16984 17156 17208 17272 17300 17460 17517 17797 18133 18177 18657 18789 19102 19396 19424 19554 19726 19794 20004 20016 20233 20246 20262 20448 20464 20526 20628 20811 20871 20893 20932 21003 21214 21235 21414 21440 21524 21622 22235 22238 22333 22568 22720 22837 23128 23288 23289 23730 23786 23881 23884 24066 24123 24301 24457 24482 24865 24866 24900 25078 25168 25199 25377 25398 25466 25541 25667 25735 25755 25928 26462 26503 26513 26525 26657 27024 27126 27216 27515 27608 27916 27994 28143 28316 28411 28525 28529 28973 29093 29207 29914 29971 29973 29987 30013 30043 30410 30418 30653 30827 30836 30872 30959 30999 31078 31816 32007 32025 32073 32135 32170 32471 32778 32888 32995 33100]
<Cluster with 410 elements, centroid=7561, id=30>,[ 2351  2524  2620  2676  2677  2818  2898  2936  2985  2997  3065  3106  3122  3211  3263  3296  3332  3387  3434  3448  3514  3540  3569  3594  3596  3611  3726  3745  3789  3823  3860  3879  3881  3890  3892  3928  3989  4024  4065  4188  4242  4248  4339  4385  4409  4465  4467  4469  4482  4485  4554  4596  4600  4659  4670  4734  4746  4762  4824  4848  4870  4914  4918  4921  4978  5053  5106  5148  5276  5358  5407  5435  5458  5597  5633  5707  5720  5745  5798  5821  5930  5959  5994  6056  6069  6131  6157  6160  6170  6224  6256  6269  6278  6285  6288  6396  6488  6511  6516  6519  6524  6530  6610  6616  6743  6794  6813  6932  6933  6934  6959  6978  6982  7064  7137  7191  7209  7214  7291  7332  7390  7417  7421  7507  7555  7561  7581  7607  7658  7659  7668  7702  7772  7864  7886  7907  7914  7951  7971  8033  8056  8151  8156  8167  8214  8228  8238  8251  8303  8364  8472  8507  8517  8519  8540  8558  8563  8602  8612  8632  8639  8647  8696  8765  8787  8799  8831  8889  8945  8967  9015  9046  9085  9172  9218  9303  9318  9352  9358  9422  9446  9471  9487  9521  9524  9525  9528  9629  9631  9677  9699  9782  9873  9908  9910  9928  9955  9995 10000 10135 10151 10209 10296 10312 10442 10445 10541 10624 10626 10706 10715 10730 10834 10908 11011 11015 11135 11377 11491 11508 11533 11537 11642 11654 11682 11717 11939 12055 12207 12219 12292 12305 12337 12344 12371 12392 12406 12567 12573 12610 12655 12683 12694 12815 12866 12883 12886 13009 13092 13345 13398 13570 13612 13788 13855 13888 13965 14216 14233 14345 14556 14644 14676 14797 14814 14847 14893 15030 15093 15212 15332 15408 15418 15555 15641 15703 15877 15919 16022 16030 16052 16076 16163 16217 16241 16323 16380 16390 16685 16706 16715 16875 16927 17269 17305 17328 17367 17500 17595 17676 18137 18273 18339 18457 18655 18853 18889 18916 18934 19258 19308 19433 19577 19931 19978 20021 20033 20086 20118 20289 20325 20359 20520 20549 21070 21341 21434 21442 21476 21693 21699 21748 21780 22009 22024 22052 22206 22224 22402 22553 22922 22994 23094 23169 23212 23308 23603 23763 23842 23895 23993 24228 24336 24593 24696 24778 25033 25110 25244 25325 25697 25820 25836 26160 26331 26454 26625 26700 26863 27127 27634 27677 27833 27861 27930 27974 28524 28956 29127 29395 29421 29713 29885 29926 30017 30164 30201 30225 30267 30444 30581 30652 31116 31160 31435 31591 31698 31730 31789 31987 32020 32056 32190 32221 32438 32454 32464 32794 32930 33067]
<Cluster with 368 elements, centroid=7643, id=31>,[ 4574  4821  4951  5101  5103  5178  5181  5194  5237  5254  5260  5306  5445  5500  5591  5604  5739  5886  6016  6032  6061  6080  6235  6255  6311  6313  6397  6398  6415  6421  6444  6659  6754  6792  6951  6955  7009  7062  7294  7477  7559  7643  7691  7820  7888  7978  7989  8020  8035  8059  8093  8100  8125  8135  8157  8169  8197  8308  8409  8504  8522  8565  8630  8773  8779  8790  8899  9073  9083  9131  9295  9405  9452  9540  9585  9665  9716  9756  9775  9983 10036 10040 10145 10174 10179 10223 10253 10298 10569 10648 10709 10751 10764 10801 10868 10878 10915 11017 11039 11087 11140 11440 11452 11490 11564 11565 11579 11599 11716 11754 11782 11802 11816 11912 11917 11945 11947 12211 12239 12342 12467 12632 12717 12767 12793 12801 12858 12921 12983 13043 13162 13237 13266 13401 13479 13638 13648 13677 13701 13789 13800 13826 13910 13944 13987 14019 14024 14103 14178 14229 14241 14291 14311 14436 14478 14519 14555 14570 14725 14737 14764 14853 14889 14898 15056 15111 15112 15345 15350 15511 15526 15535 15536 15728 15773 15850 15861 15932 15939 16124 16136 16411 16578 16834 17071 17078 17128 17176 17258 17292 17317 17373 17488 17501 17577 17748 17808 17962 18120 18126 18407 18439 18525 18625 18882 18920 18941 19192 19246 19305 19372 19575 19611 19652 19675 19679 19810 20056 20083 20099 20161 20218 20227 20279 20394 20467 20535 20583 20588 20710 20770 20776 20787 20923 20964 21044 21262 21312 21331 21450 21470 21592 21594 21599 21655 21731 21739 21980 22072 22245 22280 22390 22792 22879 23004 23027 23134 23143 23428 23500 23516 23635 23757 23831 23970 23994 24004 24254 24359 24386 24464 24477 24527 24604 24690 24820 25176 25181 25276 25438 25492 25564 25615 25774 25830 25916 25980 26048 26172 26189 26260 26440 26542 26613 26639 26902 26938 26950 27128 27190 27286 27336 27348 27525 27672 27742 27770 27864 27888 28030 28429 28771 28811 28941 28947 28952 28996 29033 29045 29193 29198 29250 29299 29671 29716 29825 29863 29975 29979 30114 30242 30280 30353 30416 30431 30459 30562 30727 30785 30855 31038 31052 31088 31098 31164 31194 31313 31502 31579 31818 31834 31845 31966 31982 32088 32104 32159 32227 32230 32249 32285 32475 32620 32697 32767 32820 32965 33002]
